8 4.55903015123294824e-010
11 2.133655693172379597e-010
16 9.347396244224277078e-011
22 4.763380912048568974e-011
32 2.185930447322866635e-011
45 1.080108819212280481e-011
64 5.184903043296474187e-012
90 2.501528399040490311e-012
128 1.123722876968467539e-012
181 4.534926741140422561e-013
256 1.191792786701961507e-013
362 4.756151624426637404e-014
512 1.309051324027044171e-013
