600 0.118747
2548 0.0787439
9604 0.0455212
29552 0.0258044
99368 0.0138531
299004 0.00796356
997852 0.00443695
2994420 0.00253576
9982424 0.00140111
29948204 0.000847022
99828400 0.000460228
299486164 0.000293195
998288332 0.000171726
