0.5 0.0159745
0.25 5.81486e-009
0.125 1.28314e-009
0.0625 6.46488e-010
0.03125 1.95293e-010
0.015625 5.09743e-011
0.0078125 1.26488e-011
0.00390625 2.92241e-012
0.00195312 4.81684e-013
0.000976562 1.2907e-013
0.000488281 2.81795e-013
0.000244141 3.19978e-013
0.00012207 3.29524e-013
6.10352e-005 3.31911e-013
