-0.5	-0.5	0
-0.5	-0.467742	0
-0.5	-0.435484	0
-0.5	-0.403226	0
-0.5	-0.370968	0
-0.5	-0.33871	0
-0.5	-0.306452	0
-0.5	-0.274194	0
-0.5	-0.241935	0
-0.5	-0.209677	0
-0.5	-0.177419	0
-0.5	-0.145161	0
-0.5	-0.112903	0
-0.5	-0.0806452	0
-0.5	-0.0483871	0
-0.5	-0.016129	0
-0.5	0.016129	0
-0.5	0.0483871	0
-0.5	0.0806452	0
-0.5	0.112903	0
-0.5	0.145161	0
-0.5	0.177419	0
-0.5	0.209677	0
-0.5	0.241935	0
-0.5	0.274194	0
-0.5	0.306452	0
-0.5	0.33871	0
-0.5	0.370968	0
-0.5	0.403226	0
-0.5	0.435484	0
-0.5	0.467742	0
-0.5	0.5	0

-0.467742	-0.5	0
-0.467742	-0.467742	0.00142148
-0.467742	-0.435484	0.00282837
-0.467742	-0.403226	0.00420624
-0.467742	-0.370968	0.00554095
-0.467742	-0.33871	0.0068188
-0.467742	-0.306452	0.00802668
-0.467742	-0.274194	0.0091522
-0.467742	-0.241935	0.0101838
-0.467742	-0.209677	0.0111109
-0.467742	-0.177419	0.011924
-0.467742	-0.145161	0.0126147
-0.467742	-0.112903	0.013176
-0.467742	-0.0806452	0.0136021
-0.467742	-0.0483871	0.0138886
-0.467742	-0.016129	0.0140326
-0.467742	0.016129	0.0140326
-0.467742	0.0483871	0.0138886
-0.467742	0.0806452	0.0136021
-0.467742	0.112903	0.013176
-0.467742	0.145161	0.0126147
-0.467742	0.177419	0.011924
-0.467742	0.209677	0.0111109
-0.467742	0.241935	0.0101838
-0.467742	0.274194	0.0091522
-0.467742	0.306452	0.00802668
-0.467742	0.33871	0.0068188
-0.467742	0.370968	0.00554095
-0.467742	0.403226	0.00420624
-0.467742	0.435484	0.00282837
-0.467742	0.467742	0.00142148
-0.467742	0.5	1.72071e-18

-0.435484	-0.5	0
-0.435484	-0.467742	0.00282837
-0.435484	-0.435484	0.00562772
-0.435484	-0.403226	0.00836932
-0.435484	-0.370968	0.011025
-0.435484	-0.33871	0.0135676
-0.435484	-0.306452	0.015971
-0.435484	-0.274194	0.0182105
-0.435484	-0.241935	0.0202631
-0.435484	-0.209677	0.0221078
-0.435484	-0.177419	0.0237256
-0.435484	-0.145161	0.0251
-0.435484	-0.112903	0.0262168
-0.435484	-0.0806452	0.0270646
-0.435484	-0.0483871	0.0276347
-0.435484	-0.016129	0.0279212
-0.435484	0.016129	0.0279212
-0.435484	0.0483871	0.0276347
-0.435484	0.0806452	0.0270646
-0.435484	0.112903	0.0262168
-0.435484	0.145161	0.0251
-0.435484	0.177419	0.0237256
-0.435484	0.209677	0.0221078
-0.435484	0.241935	0.0202631
-0.435484	0.274194	0.0182105
-0.435484	0.306452	0.015971
-0.435484	0.33871	0.0135676
-0.435484	0.370968	0.011025
-0.435484	0.403226	0.00836932
-0.435484	0.435484	0.00562772
-0.435484	0.467742	0.00282837
-0.435484	0.5	3.42376e-18

-0.403226	-0.5	0
-0.403226	-0.467742	0.00420624
-0.403226	-0.435484	0.00836932
-0.403226	-0.403226	0.0124465
-0.403226	-0.370968	0.016396
-0.403226	-0.33871	0.0201772
-0.403226	-0.306452	0.0237514
-0.403226	-0.274194	0.0270819
-0.403226	-0.241935	0.0301345
-0.403226	-0.209677	0.0328778
-0.403226	-0.177419	0.0352838
-0.403226	-0.145161	0.0373277
-0.403226	-0.112903	0.0389886
-0.403226	-0.0806452	0.0402494
-0.403226	-0.0483871	0.0410972
-0.403226	-0.016129	0.0415233
-0.403226	0.016129	0.0415233
-0.403226	0.0483871	0.0410972
-0.403226	0.0806452	0.0402494
-0.403226	0.112903	0.0389886
-0.403226	0.145161	0.0373277
-0.403226	0.177419	0.0352838
-0.403226	0.209677	0.0328778
-0.403226	0.241935	0.0301345
-0.403226	0.274194	0.0270819
-0.403226	0.306452	0.0237514
-0.403226	0.33871	0.0201772
-0.403226	0.370968	0.016396
-0.403226	0.403226	0.0124465
-0.403226	0.435484	0.00836932
-0.403226	0.467742	0.00420624
-0.403226	0.5	5.09167e-18

-0.370968	-0.5	0
-0.370968	-0.467742	0.00554095
-0.370968	-0.435484	0.011025
-0.370968	-0.403226	0.016396
-0.370968	-0.370968	0.0215987
-0.370968	-0.33871	0.0265798
-0.370968	-0.306452	0.0312881
-0.370968	-0.274194	0.0356754
-0.370968	-0.241935	0.0396966
-0.370968	-0.209677	0.0433105
-0.370968	-0.177419	0.0464799
-0.370968	-0.145161	0.0491724
-0.370968	-0.112903	0.0513603
-0.370968	-0.0806452	0.0530212
-0.370968	-0.0483871	0.054138
-0.370968	-0.016129	0.0546993
-0.370968	0.016129	0.0546993
-0.370968	0.0483871	0.054138
-0.370968	0.0806452	0.0530212
-0.370968	0.112903	0.0513603
-0.370968	0.145161	0.0491724
-0.370968	0.177419	0.0464799
-0.370968	0.209677	0.0433105
-0.370968	0.241935	0.0396966
-0.370968	0.274194	0.0356754
-0.370968	0.306452	0.0312881
-0.370968	0.33871	0.0265798
-0.370968	0.370968	0.0215987
-0.370968	0.403226	0.016396
-0.370968	0.435484	0.011025
-0.370968	0.467742	0.00554095
-0.370968	0.5	6.70734e-18

-0.33871	-0.5	0
-0.33871	-0.467742	0.0068188
-0.33871	-0.435484	0.0135676
-0.33871	-0.403226	0.0201772
-0.33871	-0.370968	0.0265798
-0.33871	-0.33871	0.0327096
-0.33871	-0.306452	0.0385038
-0.33871	-0.274194	0.0439029
-0.33871	-0.241935	0.0488514
-0.33871	-0.209677	0.0532987
-0.33871	-0.177419	0.0571991
-0.33871	-0.145161	0.0605125
-0.33871	-0.112903	0.063205
-0.33871	-0.0806452	0.0652489
-0.33871	-0.0483871	0.0666233
-0.33871	-0.016129	0.067314
-0.33871	0.016129	0.067314
-0.33871	0.0483871	0.0666233
-0.33871	0.0806452	0.0652489
-0.33871	0.112903	0.063205
-0.33871	0.145161	0.0605125
-0.33871	0.177419	0.0571991
-0.33871	0.209677	0.0532987
-0.33871	0.241935	0.0488514
-0.33871	0.274194	0.0439029
-0.33871	0.306452	0.0385038
-0.33871	0.33871	0.0327096
-0.33871	0.370968	0.0265798
-0.33871	0.403226	0.0201772
-0.33871	0.435484	0.0135676
-0.33871	0.467742	0.0068188
-0.33871	0.5	8.25419e-18

-0.306452	-0.5	0
-0.306452	-0.467742	0.00802668
-0.306452	-0.435484	0.015971
-0.306452	-0.403226	0.0237514
-0.306452	-0.370968	0.0312881
-0.306452	-0.33871	0.0385038
-0.306452	-0.306452	0.0453243
-0.306452	-0.274194	0.0516798
-0.306452	-0.241935	0.057505
-0.306452	-0.209677	0.06274
-0.306452	-0.177419	0.0673313
-0.306452	-0.145161	0.0712317
-0.306452	-0.112903	0.0744011
-0.306452	-0.0806452	0.0768071
-0.306452	-0.0483871	0.0784249
-0.306452	-0.016129	0.079238
-0.306452	0.016129	0.079238
-0.306452	0.0483871	0.0784249
-0.306452	0.0806452	0.0768071
-0.306452	0.112903	0.0744011
-0.306452	0.145161	0.0712317
-0.306452	0.177419	0.0673313
-0.306452	0.209677	0.06274
-0.306452	0.241935	0.057505
-0.306452	0.274194	0.0516798
-0.306452	0.306452	0.0453243
-0.306452	0.33871	0.0385038
-0.306452	0.370968	0.0312881
-0.306452	0.403226	0.0237514
-0.306452	0.435484	0.015971
-0.306452	0.467742	0.00802668
-0.306452	0.5	9.71633e-18

-0.274194	-0.5	0
-0.274194	-0.467742	0.0091522
-0.274194	-0.435484	0.0182105
-0.274194	-0.403226	0.0270819
-0.274194	-0.370968	0.0356754
-0.274194	-0.33871	0.0439029
-0.274194	-0.306452	0.0516798
-0.274194	-0.274194	0.0589264
-0.274194	-0.241935	0.0655684
-0.274194	-0.209677	0.0715376
-0.274194	-0.177419	0.0767726
-0.274194	-0.145161	0.0812199
-0.274194	-0.112903	0.0848338
-0.274194	-0.0806452	0.0875771
-0.274194	-0.0483871	0.0894218
-0.274194	-0.016129	0.0903489
-0.274194	0.016129	0.0903489
-0.274194	0.0483871	0.0894218
-0.274194	0.0806452	0.0875771
-0.274194	0.112903	0.0848338
-0.274194	0.145161	0.0812199
-0.274194	0.177419	0.0767726
-0.274194	0.209677	0.0715376
-0.274194	0.241935	0.0655684
-0.274194	0.274194	0.0589264
-0.274194	0.306452	0.0516798
-0.274194	0.33871	0.0439029
-0.274194	0.370968	0.0356754
-0.274194	0.403226	0.0270819
-0.274194	0.435484	0.0182105
-0.274194	0.467742	0.0091522
-0.274194	0.5	1.10788e-17

-0.241935	-0.5	0
-0.241935	-0.467742	0.0101838
-0.241935	-0.435484	0.0202631
-0.241935	-0.403226	0.0301345
-0.241935	-0.370968	0.0396966
-0.241935	-0.33871	0.0488514
-0.241935	-0.306452	0.057505
-0.241935	-0.274194	0.0655684
-0.241935	-0.241935	0.072959
-0.241935	-0.209677	0.079601
-0.241935	-0.177419	0.0854262
-0.241935	-0.145161	0.0903747
-0.241935	-0.112903	0.0943959
-0.241935	-0.0806452	0.0974485
-0.241935	-0.0483871	0.0995011
-0.241935	-0.016129	0.100533
-0.241935	0.016129	0.100533
-0.241935	0.0483871	0.0995011
-0.241935	0.0806452	0.0974485
-0.241935	0.112903	0.0943959
-0.241935	0.145161	0.0903747
-0.241935	0.177419	0.0854262
-0.241935	0.209677	0.079601
-0.241935	0.241935	0.072959
-0.241935	0.274194	0.0655684
-0.241935	0.306452	0.057505
-0.241935	0.33871	0.0488514
-0.241935	0.370968	0.0396966
-0.241935	0.403226	0.0301345
-0.241935	0.435484	0.0202631
-0.241935	0.467742	0.0101838
-0.241935	0.5	1.23275e-17

-0.209677	-0.5	0
-0.209677	-0.467742	0.0111109
-0.209677	-0.435484	0.0221078
-0.209677	-0.403226	0.0328778
-0.209677	-0.370968	0.0433105
-0.209677	-0.33871	0.0532987
-0.209677	-0.306452	0.06274
-0.209677	-0.274194	0.0715376
-0.209677	-0.241935	0.079601
-0.209677	-0.209677	0.0868476
-0.209677	-0.177419	0.0932031
-0.209677	-0.145161	0.0986022
-0.209677	-0.112903	0.102989
-0.209677	-0.0806452	0.10632
-0.209677	-0.0483871	0.108559
-0.209677	-0.016129	0.109685
-0.209677	0.016129	0.109685
-0.209677	0.0483871	0.108559
-0.209677	0.0806452	0.10632
-0.209677	0.112903	0.102989
-0.209677	0.145161	0.0986022
-0.209677	0.177419	0.0932031
-0.209677	0.209677	0.0868476
-0.209677	0.241935	0.079601
-0.209677	0.274194	0.0715376
-0.209677	0.306452	0.06274
-0.209677	0.33871	0.0532987
-0.209677	0.370968	0.0433105
-0.209677	0.403226	0.0328778
-0.209677	0.435484	0.0221078
-0.209677	0.467742	0.0111109
-0.209677	0.5	1.34498e-17

-0.177419	-0.5	0
-0.177419	-0.467742	0.011924
-0.177419	-0.435484	0.0237256
-0.177419	-0.403226	0.0352838
-0.177419	-0.370968	0.0464799
-0.177419	-0.33871	0.0571991
-0.177419	-0.306452	0.0673313
-0.177419	-0.274194	0.0767726
-0.177419	-0.241935	0.0854262
-0.177419	-0.209677	0.0932031
-0.177419	-0.177419	0.100024
-0.177419	-0.145161	0.105818
-0.177419	-0.112903	0.110526
-0.177419	-0.0806452	0.1141
-0.177419	-0.0483871	0.116504
-0.177419	-0.016129	0.117712
-0.177419	0.016129	0.117712
-0.177419	0.0483871	0.116504
-0.177419	0.0806452	0.1141
-0.177419	0.112903	0.110526
-0.177419	0.145161	0.105818
-0.177419	0.177419	0.100024
-0.177419	0.209677	0.0932031
-0.177419	0.241935	0.0854262
-0.177419	0.274194	0.0767726
-0.177419	0.306452	0.0673313
-0.177419	0.33871	0.0571991
-0.177419	0.370968	0.0464799
-0.177419	0.403226	0.0352838
-0.177419	0.435484	0.0237256
-0.177419	0.467742	0.011924
